Year,Month,Day,Hour,Minute,Second,HYY_META.Glob
2009,06,14,05,00,00,50.09833
2009,06,14,05,30,00,75.37967
2009,06,14,06,00,00,60.80667
2009,06,14,06,30,00,95.91567
2009,06,14,07,00,00,247.493
2009,06,14,07,30,00,193.72367
2009,06,14,08,00,00,199.96067
2009,06,14,08,30,00,312.62967
2009,06,14,09,00,00,460.39267
2009,06,14,09,30,00,436.40833
2009,06,14,10,00,00,408.57867
2009,06,14,10,30,00,465.97133
2009,06,14,11,00,00,343.60333
2009,06,14,11,30,00,357.46967
2009,06,14,12,00,00,261.698
2009,06,14,12,30,00,152.298
2009,06,14,13,00,00,226.87667
2009,06,14,13,30,00,218.50967
2009,06,14,14,00,00,121.22933
2009,06,14,14,30,00,82.178
2009,06,14,15,00,00,66.22567
2009,06,14,15,30,00,130.44867
2009,06,14,16,00,00,247.14033
2009,06,14,16,30,00,236.04667
2009,06,14,17,00,00,422.09367
2009,06,14,17,30,00,346.85667
2009,06,14,18,00,00,274.87467
2009,06,14,18,30,00,143.06467
2009,06,14,19,00,00,135.706
2009,06,14,19,30,00,141.15633
2009,06,14,20,00,00,58.19367
2009,06,14,20,30,00,35.043
2009,06,14,21,00,00,24.65567
2009,06,14,21,30,00,9.82667
2009,06,14,22,00,00,2.77167
2009,06,14,22,30,00,0.002
2009,06,14,23,00,00,-0.92867
2009,06,14,23,30,00,-1.00933
2009,06,15,00,00,00,-1.226
2009,06,15,00,30,00,-0.522
2009,06,15,01,00,00,-0.602
2009,06,15,01,30,00,-0.21667
2009,06,15,02,00,00,0.71667
2009,06,15,02,30,00,0.90867
2009,06,15,03,00,00,2.816
2009,06,15,03,30,00,4.41667
2009,06,15,04,00,00,11.521
2009,06,15,04,30,00,15.83367
2009,06,15,05,00,00,22.968
2009,06,15,05,30,00,32.794
2009,06,15,06,00,00,34.09333
2009,06,15,06,30,00,59.37533
2009,06,15,07,00,00,100.576
2009,06,15,07,30,00,117.00833
2009,06,15,08,00,00,233.41367
2009,06,15,08,30,00,106.732
2009,06,15,09,00,00,123.19667
2009,06,15,09,30,00,99.91867
2009,06,15,10,00,00,118.48267
2009,06,15,10,30,00,89.21
2009,06,15,11,00,00,145.52833
2009,06,15,11,30,00,121.14467
2009,06,15,12,00,00,97.86633
2009,06,15,12,30,00,133.16833
2009,06,15,13,00,00,158.78733
2009,06,15,13,30,00,129.49733
2009,06,15,14,00,00,79.27067
2009,06,15,14,30,00,100.688
2009,06,15,15,00,00,78.64533
2009,06,15,15,30,00,146.76367
2009,06,15,16,00,00,107.037
2009,06,15,16,30,00,57.082
2009,06,15,17,00,00,52.57733
2009,06,15,17,30,00,91.53467
2009,06,15,18,00,00,73.83467
2009,06,15,18,30,00,22.72733
2009,06,15,19,00,00,39.46467
2009,06,15,19,30,00,32.24933
2009,06,15,20,00,00,19.66533
2009,06,15,20,30,00,11.23267
2009,06,15,21,00,00,6.825
2009,06,15,21,30,00,5.428
2009,06,15,22,00,00,2.544
2009,06,15,22,30,00,1.904
2009,06,15,23,00,00,1.84
2009,06,15,23,30,00,1.808
2009,06,16,00,00,00,0.05
2009,06,16,00,30,00,-0.062
2009,06,16,01,00,00,0.00167
2009,06,16,01,30,00,0.114
2009,06,16,02,00,00,0.61033
2009,06,16,02,30,00,1.714
2009,06,16,03,00,00,4.794
2009,06,16,03,30,00,9.074
2009,06,16,04,00,00,12.96933
2009,06,16,04,30,00,17.63567
2009,06,16,05,00,00,30.268
2009,06,16,05,30,00,38.55667
2009,06,16,06,00,00,42.164
2009,06,16,06,30,00,80.239
2009,06,16,07,00,00,123.108
2009,06,16,07,30,00,157.80033
2009,06,16,08,00,00,143.836
2009,06,16,08,30,00,174.92167
2009,06,16,09,00,00,232.7
2009,06,16,09,30,00,157.07933
2009,06,16,10,00,00,173.864
2009,06,16,10,30,00,128.38133
2009,06,16,11,00,00,108.91933
2009,06,16,11,30,00,100.407
2009,06,16,12,00,00,95.917
2009,06,16,12,30,00,107.797
2009,06,16,13,00,00,83.15767
2009,06,16,13,30,00,123.46033
2009,06,16,14,00,00,87.951
2009,06,16,14,30,00,75.22067
2009,06,16,15,00,00,118.057
2009,06,16,15,30,00,118.87433
2009,06,16,16,00,00,95.74267
2009,06,16,16,30,00,107.878
2009,06,16,17,00,00,72.767
2009,06,16,17,30,00,52.343
2009,06,16,18,00,00,67.638
2009,06,16,18,30,00,58.99633
2009,06,16,19,00,00,37.89933
2009,06,16,19,30,00,39.471
2009,06,16,20,00,00,23.856
2009,06,16,20,30,00,13.78767
2009,06,16,21,00,00,4.60333
2009,06,16,21,30,00,2.21033
2009,06,16,22,00,00,0.53
2009,06,16,22,30,00,0.322
2009,06,16,23,00,00,0.146
2009,06,16,23,30,00,0.082
2009,06,17,00,00,00,0.512
2009,06,17,00,30,00,0.512
2009,06,17,01,00,00,0.303
2009,06,17,01,30,00,0.56
2009,06,17,02,00,00,0.944
2009,06,17,02,30,00,2.624
2009,06,17,03,00,00,8.39833
2009,06,17,03,30,00,16.973
2009,06,17,04,00,00,25.66167
2009,06,17,04,30,00,41.30933
2009,06,17,05,00,00,59.12067
2009,06,17,05,30,00,63.80233
2009,06,17,06,00,00,83.92233
2009,06,17,06,30,00,130.26967
2009,06,17,07,00,00,193.789
2009,06,17,07,30,00,237.57033
2009,06,17,08,00,00,265.77
2009,06,17,08,30,00,409.30267
2009,06,17,09,00,00,476.02733
2009,06,17,09,30,00,648.75333
2009,06,17,10,00,00,705.56933
2009,06,17,10,30,00,472.14767
2009,06,17,11,00,00,519.537
2009,06,17,11,30,00,378.218
2009,06,17,12,00,00,317.90633
2009,06,17,12,30,00,608.83467
2009,06,17,13,00,00,494.38333
2009,06,17,13,30,00,354.39367
2009,06,17,14,00,00,456.78833
2009,06,17,14,30,00,667.639
2009,06,17,15,00,00,468.219
2009,06,17,15,30,00,260.81633
2009,06,17,16,00,00,222.29267
2009,06,17,16,30,00,154.15667
2009,06,17,17,00,00,223.03
2009,06,17,17,30,00,328.72733
2009,06,17,18,00,00,78.16567
2009,06,17,18,30,00,64.07433
2009,06,17,19,00,00,78.584
2009,06,17,19,30,00,173.86
2009,06,17,20,00,00,50.14333
2009,06,17,20,30,00,57.40567
2009,06,17,21,00,00,27.07433
2009,06,17,21,30,00,10.04833
2009,06,17,22,00,00,2.62433
2009,06,17,22,30,00,-0.00267
2009,06,17,23,00,00,-1.25733
2009,06,17,23,30,00,-1.081
2009,06,18,00,00,00,-0.662
2009,06,18,00,30,00,-0.662
2009,06,18,01,00,00,-0.23
2009,06,18,01,30,00,0.77967
2009,06,18,02,00,00,2.066
2009,06,18,02,30,00,5.15967
2009,06,18,03,00,00,11.988
2009,06,18,03,30,00,23.88433
2009,06,18,04,00,00,61.91233
2009,06,18,04,30,00,107.458
2009,06,18,05,00,00,157.061
2009,06,18,05,30,00,209.16367
2009,06,18,06,00,00,271.865
2009,06,18,06,30,00,334.00467
2009,06,18,07,00,00,398.06767
2009,06,18,07,30,00,462.38833
2009,06,18,08,00,00,524.542
2009,06,18,08,30,00,583.701
2009,06,18,09,00,00,538.60267
2009,06,18,09,30,00,609.23933
2009,06,18,10,00,00,705.815
2009,06,18,10,30,00,694.73767
2009,06,18,11,00,00,684.814
2009,06,18,11,30,00,663.50767
2009,06,18,12,00,00,612.959
2009,06,18,12,30,00,563.21233
2009,06,18,13,00,00,474.86033
2009,06,18,13,30,00,492.351
2009,06,18,14,00,00,429.699
2009,06,18,14,30,00,410.781
2009,06,18,15,00,00,418.829
2009,06,18,15,30,00,309.556
2009,06,18,16,00,00,389.94
2009,06,18,16,30,00,574.96333
2009,06,18,17,00,00,219.03867
2009,06,18,17,30,00,172.62933
2009,06,18,18,00,00,206.45533
2009,06,18,18,30,00,246.08533
2009,06,18,19,00,00,121.87067
2009,06,18,19,30,00,93.99167
2009,06,18,20,00,00,58.56233
2009,06,18,20,30,00,65.199
2009,06,18,21,00,00,30.762
2009,06,18,21,30,00,14.87367
2009,06,18,22,00,00,5.464
2009,06,18,22,30,00,2.724
2009,06,18,23,00,00,1.13433
2009,06,18,23,30,00,1.40967
2009,06,19,00,00,00,0.331
2009,06,19,00,30,00,0.282
2009,06,19,01,00,00,0.41033
2009,06,19,01,30,00,0.86267
2009,06,19,02,00,00,2.164
2009,06,19,02,30,00,14.90667
2009,06,19,03,00,00,43.15433
2009,06,19,03,30,00,47.211
2009,06,19,04,00,00,79.66067
2009,06,19,04,30,00,85.03033
2009,06,19,05,00,00,65.92
2009,06,19,05,30,00,62.105
2009,06,19,06,00,00,58.32167
2009,06,19,06,30,00,122.22567
2009,06,19,07,00,00,180.40467
2009,06,19,07,30,00,202.881
2009,06,19,08,00,00,134.713
2009,06,19,08,30,00,139.235
2009,06,19,09,00,00,134.88933
2009,06,19,09,30,00,174.95467
2009,06,19,10,00,00,246.39267
2009,06,19,10,30,00,190.80833
2009,06,19,11,00,00,298.55967
2009,06,19,11,30,00,146.67367
2009,06,19,12,00,00,134.63367
2009,06,19,12,30,00,175.08167
2009,06,19,13,00,00,155.892
2009,06,19,13,30,00,135.21033
2009,06,19,14,00,00,136.99
2009,06,19,14,30,00,152.99
2009,06,19,15,00,00,103.86833
2009,06,19,15,30,00,138.144
2009,06,19,16,00,00,156.645
2009,06,19,16,30,00,176.204
2009,06,19,17,00,00,118.82567
2009,06,19,17,30,00,63.72433
2009,06,19,18,00,00,70.31367
2009,06,19,18,30,00,41.87233
2009,06,19,19,00,00,16.20567
2009,06,19,19,30,00,11.15467
2009,06,19,20,00,00,5.70433
2009,06,19,20,30,00,9.409
2009,06,19,21,00,00,10.578
2009,06,19,21,30,00,1.63467
2009,06,19,22,00,00,1.39467
2009,06,19,22,30,00,0.70033
2009,06,19,23,00,00,-0.582
2009,06,19,23,30,00,-0.918
2009,06,20,00,00,00,-0.278
2009,06,20,00,30,00,-0.278
2009,06,20,01,00,00,-0.582
2009,06,20,01,30,00,-0.71
2009,06,20,02,00,00,-0.95
2009,06,20,02,30,00,0.666
2009,06,20,03,00,00,4.52933
2009,06,20,03,30,00,9.09933
2009,06,20,04,00,00,8.55433
2009,06,20,04,30,00,18.767
2009,06,20,05,00,00,33.48567
2009,06,20,05,30,00,42.84733
2009,06,20,06,00,00,41.14867
2009,06,20,06,30,00,73.67833
2009,06,20,07,00,00,63.38533
2009,06,20,07,30,00,73.98267
2009,06,20,08,00,00,104.66667
2009,06,20,08,30,00,91.522
2009,06,20,09,00,00,145.90167
2009,06,20,09,30,00,240.82733
2009,06,20,10,00,00,172.595
2009,06,20,10,30,00,173.36467
2009,06,20,11,00,00,104.49067
2009,06,20,11,30,00,132.45133
2009,06,20,12,00,00,206.551
2009,06,20,12,30,00,217.90167
2009,06,20,13,00,00,234.92867
2009,06,20,13,30,00,115.874
2009,06,20,14,00,00,160.57067
2009,06,20,14,30,00,182.27833
2009,06,20,15,00,00,178.28633
2009,06,20,15,30,00,136.71467
2009,06,20,16,00,00,149.58867
2009,06,20,16,30,00,159.897
2009,06,20,17,00,00,85.70167
2009,06,20,17,30,00,90.46267
2009,06,20,18,00,00,48.02567
2009,06,20,18,30,00,73.758
2009,06,20,19,00,00,58.44733
2009,06,20,19,30,00,38.455
2009,06,20,20,00,00,26.655
2009,06,20,20,30,00,19.85767
2009,06,20,21,00,00,18.544
2009,06,20,21,30,00,5.52533
2009,06,20,22,00,00,2.42967
2009,06,20,22,30,00,1.75433
2009,06,20,23,00,00,1.178
2009,06,20,23,30,00,0.858
2009,06,21,00,00,00,0.39633
2009,06,21,00,30,00,0.106
2009,06,21,01,00,00,-0.165
2009,06,21,01,30,00,0.20367
2009,06,21,02,00,00,2.404
2009,06,21,02,30,00,6.28267
2009,06,21,03,00,00,18.275
2009,06,21,03,30,00,36.93633
2009,06,21,04,00,00,75.55733
2009,06,21,04,30,00,105.36133
2009,06,21,05,00,00,151.694
2009,06,21,05,30,00,201.297
2009,06,21,06,00,00,263.406
2009,06,21,06,30,00,324.34367
2009,06,21,07,00,00,404.35967
2009,06,21,07,30,00,449.08933
2009,06,21,08,00,00,395.446
2009,06,21,08,30,00,578.773
2009,06,21,09,00,00,550.57233
2009,06,21,09,30,00,319.11667
2009,06,21,10,00,00,680.385
2009,06,21,10,30,00,470.09267
2009,06,21,11,00,00,363.42933
2009,06,21,11,30,00,729.52333
2009,06,21,12,00,00,832.482
2009,06,21,12,30,00,787.688
2009,06,21,13,00,00,498.325
2009,06,21,13,30,00,270.30033
2009,06,21,14,00,00,382.04367
2009,06,21,14,30,00,215.69367
2009,06,21,15,00,00,247.998
2009,06,21,15,30,00,310.924
2009,06,21,16,00,00,461.88233
2009,06,21,16,30,00,519.32567
2009,06,21,17,00,00,345.71433
2009,06,21,17,30,00,391.39
2009,06,21,18,00,00,301.70767
2009,06,21,18,30,00,242.499
2009,06,21,19,00,00,125.33633
2009,06,21,19,30,00,74.70767
2009,06,21,20,00,00,58.33867
2009,06,21,20,30,00,63.85333
2009,06,21,21,00,00,30.58667
2009,06,21,21,30,00,11.01267
2009,06,21,22,00,00,3.33267
2009,06,21,22,30,00,-0.11733
2009,06,21,23,00,00,-0.454
2009,06,21,23,30,00,-0.486
2009,06,22,00,00,00,0.01
2009,06,22,00,30,00,-0.18233
2009,06,22,01,00,00,-0.278
2009,06,22,01,30,00,-0.27967
2009,06,22,02,00,00,1.482
2009,06,22,02,30,00,5.68133
2009,06,22,03,00,00,12.51267
2009,06,22,03,30,00,24.27933
2009,06,22,04,00,00,57.94733
2009,06,22,04,30,00,99.423
2009,06,22,05,00,00,146.99067
2009,06,22,05,30,00,197.94067
2009,06,22,06,00,00,257.96567
2009,06,22,06,30,00,317.65367
2009,06,22,07,00,00,379.24833
2009,06,22,07,30,00,439.08067
2009,06,22,08,00,00,497.342
2009,06,22,08,30,00,508.24433
2009,06,22,09,00,00,528.22067
2009,06,22,09,30,00,725.52867
2009,06,22,10,00,00,522.16
2009,06,22,10,30,00,472.22
2009,06,22,11,00,00,555.123
2009,06,22,11,30,00,242.35033
2009,06,22,12,00,00,208.50533
2009,06,22,12,30,00,256.77933
2009,06,22,13,00,00,393.06867
2009,06,22,13,30,00,284.723
2009,06,22,14,00,00,421.862
2009,06,22,14,30,00,359.33733
2009,06,22,15,00,00,284.515
2009,06,22,15,30,00,641.824
2009,06,22,16,00,00,616.28467
2009,06,22,16,30,00,241.276
2009,06,22,17,00,00,106.461
2009,06,22,17,30,00,166.502
2009,06,22,18,00,00,287.35167
2009,06,22,18,30,00,270.935
2009,06,22,19,00,00,200.137
2009,06,22,19,30,00,151.27033
2009,06,22,20,00,00,54.87033
2009,06,22,20,30,00,57.355
2009,06,22,21,00,00,28.64067
2009,06,22,21,30,00,11.118
2009,06,22,22,00,00,4.81733
2009,06,22,22,30,00,1.802
2009,06,22,23,00,00,0.474
2009,06,22,23,30,00,0.33
2009,06,23,00,00,00,0.542
2009,06,23,00,30,00,0.622
2009,06,23,01,00,00,0.83
2009,06,23,01,30,00,1.23
2009,06,23,02,00,00,2.33433
2009,06,23,02,30,00,4.391
2009,06,23,03,00,00,8.91167
2009,06,23,03,30,00,14.02433
2009,06,23,04,00,00,44.23033
2009,06,23,04,30,00,95.85433
2009,06,23,05,00,00,144.352
2009,06,23,05,30,00,195.10933
2009,06,23,06,00,00,254.97467
2009,06,23,06,30,00,316.02567
2009,06,23,07,00,00,376.75667
2009,06,23,07,30,00,438.88067
2009,06,23,08,00,00,498.489
2009,06,23,08,30,00,553.096
2009,06,23,09,00,00,607.588
2009,06,23,09,30,00,661.93867
2009,06,23,10,00,00,707.38967
2009,06,23,10,30,00,730.283
2009,06,23,11,00,00,758.83767
2009,06,23,11,30,00,764.67333
2009,06,23,12,00,00,770.55667
2009,06,23,12,30,00,761.86733
2009,06,23,13,00,00,753.35433
2009,06,23,13,30,00,733.137
2009,06,23,14,00,00,708.78533
2009,06,23,14,30,00,679.863
2009,06,23,15,00,00,565.359
2009,06,23,15,30,00,517.64767
2009,06,23,16,00,00,333.74133
2009,06,23,16,30,00,503.10667
2009,06,23,17,00,00,416.25967
2009,06,23,17,30,00,430.33533
2009,06,23,18,00,00,163.622
2009,06,23,18,30,00,141.22533
2009,06,23,19,00,00,75.221
2009,06,23,19,30,00,57.72933
2009,06,23,20,00,00,43.23633
2009,06,23,20,30,00,43.74933
2009,06,23,21,00,00,19.572
2009,06,23,21,30,00,8.91067
2009,06,23,22,00,00,2.22433
2009,06,23,22,30,00,-0.83733
2009,06,23,23,00,00,-2.524
2009,06,23,23,30,00,-1.624
2009,06,24,00,00,00,1.258
2009,06,24,00,30,00,1.59467
2009,06,24,01,00,00,1.35433
2009,06,24,01,30,00,2.09367
2009,06,24,02,00,00,3.58767
2009,06,24,02,30,00,6.32733
2009,06,24,03,00,00,14.472
2009,06,24,03,30,00,26.128
2009,06,24,04,00,00,72.36467
2009,06,24,04,30,00,92.021
2009,06,24,05,00,00,105.872
2009,06,24,05,30,00,183.79067
2009,06,24,06,00,00,124.90333
2009,06,24,06,30,00,156.695
2009,06,24,07,00,00,342.91167
2009,06,24,07,30,00,399.05633
2009,06,24,08,00,00,394.59833
2009,06,24,08,30,00,387.48033
2009,06,24,09,00,00,589.31333
2009,06,24,09,30,00,544.30967
2009,06,24,10,00,00,457.92767
2009,06,24,10,30,00,451.88367
2009,06,24,11,00,00,656.50367
2009,06,24,11,30,00,723.24867
2009,06,24,12,00,00,770.95967
2009,06,24,12,30,00,805.63733
2009,06,24,13,00,00,847.322
2009,06,24,13,30,00,684.081
2009,06,24,14,00,00,712.281
2009,06,24,14,30,00,703.91133
2009,06,24,15,00,00,676.94533
2009,06,24,15,30,00,562.61867
2009,06,24,16,00,00,303.45567
2009,06,24,16,30,00,492.30067
2009,06,24,17,00,00,419.45033
2009,06,24,17,30,00,361.83
2009,06,24,18,00,00,240.56033
2009,06,24,18,30,00,248.09533
2009,06,24,19,00,00,192.111
2009,06,24,19,30,00,139.10767
2009,06,24,20,00,00,46.457
2009,06,24,20,30,00,52.758
2009,06,24,21,00,00,22.13433
2009,06,24,21,30,00,6.56733
2009,06,24,22,00,00,0.39467
2009,06,24,22,30,00,-1.958
2009,06,24,23,00,00,-2.92467
2009,06,24,23,30,00,-3.84
2009,06,25,00,00,00,0.124
2009,06,25,00,30,00,0.172
2009,06,25,01,00,00,0.50833
2009,06,25,01,30,00,0.588
2009,06,25,02,00,00,2.29267
2009,06,25,02,30,00,5.78433
2009,06,25,03,00,00,12.214
2009,06,25,03,30,00,22.97167
2009,06,25,04,00,00,56.89633
2009,06,25,04,30,00,96.91367
2009,06,25,05,00,00,143.61567
2009,06,25,05,30,00,193.97533
2009,06,25,06,00,00,253.872
2009,06,25,06,30,00,313.368
2009,06,25,07,00,00,373.81033
2009,06,25,07,30,00,436.561
2009,06,25,08,00,00,494.215
2009,06,25,08,30,00,548.917
2009,06,25,09,00,00,599.5
2009,06,25,09,30,00,646.202
2009,06,25,10,00,00,693.114
2009,06,25,10,30,00,368.85667
2009,06,25,11,00,00,583.628
2009,06,25,11,30,00,329.16
2009,06,25,12,00,00,575.14567
2009,06,25,12,30,00,370.79567
2009,06,25,13,00,00,331.148
2009,06,25,13,30,00,786.037
2009,06,25,14,00,00,449.88367
2009,06,25,14,30,00,697.13767
2009,06,25,15,00,00,424.057
2009,06,25,15,30,00,531.938
2009,06,25,16,00,00,532.85233
2009,06,25,16,30,00,410.748
2009,06,25,17,00,00,361.67333
2009,06,25,17,30,00,223.18633
2009,06,25,18,00,00,87.56667
2009,06,25,18,30,00,226.95367
2009,06,25,19,00,00,193.301
2009,06,25,19,30,00,138.47
2009,06,25,20,00,00,50.96633
2009,06,25,20,30,00,56.06267
2009,06,25,21,00,00,26.85267
2009,06,25,21,30,00,11.333
2009,06,25,22,00,00,4.50233
2009,06,25,22,30,00,1.90867
2009,06,25,23,00,00,0.092
2009,06,25,23,30,00,-0.66
2009,06,26,00,00,00,-1.87533
2009,06,26,00,30,00,-1.155
2009,06,26,01,00,00,-0.108
2009,06,26,01,30,00,-0.07433
2009,06,26,02,00,00,1.83
2009,06,26,02,30,00,5.357
2009,06,26,03,00,00,12.02633
2009,06,26,03,30,00,22.52833
2009,06,26,04,00,00,54.99333
2009,06,26,04,30,00,95.63667
2009,06,26,05,00,00,141.826
2009,06,26,05,30,00,193.61167
2009,06,26,06,00,00,253.316
2009,06,26,06,30,00,313.96767
2009,06,26,07,00,00,374.97167
2009,06,26,07,30,00,435.68767
2009,06,26,08,00,00,485.75633
2009,06,26,08,30,00,547.73833
2009,06,26,09,00,00,602.473
2009,06,26,09,30,00,652.75033
2009,06,26,10,00,00,685.45833
2009,06,26,10,30,00,716.43233
2009,06,26,11,00,00,741.45933
2009,06,26,11,30,00,759.27133
2009,06,26,12,00,00,715.695
2009,06,26,12,30,00,517.94933
2009,06,26,13,00,00,626.41
2009,06,26,13,30,00,764.578
2009,06,26,14,00,00,773.02667
2009,06,26,14,30,00,759.464
2009,06,26,15,00,00,612.429
2009,06,26,15,30,00,601.591
2009,06,26,16,00,00,557.34167
2009,06,26,16,30,00,200.184
2009,06,26,17,00,00,73.031
2009,06,26,17,30,00,130.01
2009,06,26,18,00,00,299.69833
2009,06,26,18,30,00,288.74867
2009,06,26,19,00,00,147.582
2009,06,26,19,30,00,131.14867
2009,06,26,20,00,00,52.82967
2009,06,26,20,30,00,57.896
2009,06,26,21,00,00,29.71033
2009,06,26,21,30,00,14.52833
2009,06,26,22,00,00,7.521
2009,06,26,22,30,00,4.95933
2009,06,26,23,00,00,3.73533
2009,06,26,23,30,00,2.934
2009,06,27,00,00,00,-0.156
2009,06,27,00,30,00,-0.286
2009,06,27,01,00,00,-0.35033
2009,06,27,01,30,00,-0.06033
2009,06,27,02,00,00,0.228
2009,06,27,02,30,00,2.26067
2009,06,27,03,00,00,8.355
2009,06,27,03,30,00,18.503
2009,06,27,04,00,00,50.69633
2009,06,27,04,30,00,51.78667
2009,06,27,05,00,00,86.353
2009,06,27,05,30,00,174.46767
2009,06,27,06,00,00,249.43733
2009,06,27,06,30,00,305.39133
2009,06,27,07,00,00,368.04667
2009,06,27,07,30,00,427.384
2009,06,27,08,00,00,486.44867
2009,06,27,08,30,00,543.34767
2009,06,27,09,00,00,596.67267
2009,06,27,09,30,00,644.94633
2009,06,27,10,00,00,685.525
2009,06,27,10,30,00,734.03967
2009,06,27,11,00,00,806.122
2009,06,27,11,30,00,546.843
2009,06,27,12,00,00,738.59333
2009,06,27,12,30,00,562.587
2009,06,27,13,00,00,646.66233
2009,06,27,13,30,00,784.41433
2009,06,27,14,00,00,394.45167
2009,06,27,14,30,00,595.06833
2009,06,27,15,00,00,556.28567
2009,06,27,15,30,00,448.81933
2009,06,27,16,00,00,573.056
2009,06,27,16,30,00,445.677
2009,06,27,17,00,00,414.86133
2009,06,27,17,30,00,370.69167
2009,06,27,18,00,00,171.6
2009,06,27,18,30,00,79.95633
2009,06,27,19,00,00,60.028
2009,06,27,19,30,00,41.68667
2009,06,27,20,00,00,34.72833
2009,06,27,20,30,00,19.44967
2009,06,27,21,00,00,14.639
2009,06,27,21,30,00,15.10467
2009,06,27,22,00,00,3.80167
2009,06,27,22,30,00,1.748
2009,06,27,23,00,00,0.9
2009,06,27,23,30,00,0.788
2009,06,28,00,00,00,1.00333
2009,06,28,00,30,00,0.69833
2009,06,28,01,00,00,0.35833
2009,06,28,01,30,00,0.261
2009,06,28,02,00,00,1.516
2009,06,28,02,30,00,4.078
2009,06,28,03,00,00,9.85067
2009,06,28,03,30,00,21.48967
2009,06,28,04,00,00,53.235
2009,06,28,04,30,00,89.966
2009,06,28,05,00,00,121.82233
2009,06,28,05,30,00,216.51267
2009,06,28,06,00,00,282.66333
2009,06,28,06,30,00,267.03167
2009,06,28,07,00,00,228.488
2009,06,28,07,30,00,397.667
2009,06,28,08,00,00,321.478
2009,06,28,08,30,00,473.244
2009,06,28,09,00,00,581.35233
2009,06,28,09,30,00,625.42667
2009,06,28,10,00,00,663.24867
2009,06,28,10,30,00,692.98867
2009,06,28,11,00,00,713.25367
2009,06,28,11,30,00,731.54633
2009,06,28,12,00,00,667.944
2009,06,28,12,30,00,562.86733
2009,06,28,13,00,00,644.98567
2009,06,28,13,30,00,703.74633
2009,06,28,14,00,00,584.59167
2009,06,28,14,30,00,660.63567
2009,06,28,15,00,00,497.35733
2009,06,28,15,30,00,581.30467
2009,06,28,16,00,00,367.796
2009,06,28,16,30,00,477.941
2009,06,28,17,00,00,397.36133
2009,06,28,17,30,00,297.26867
2009,06,28,18,00,00,210.17867
2009,06,28,18,30,00,237.98033
2009,06,28,19,00,00,183.21167
2009,06,28,19,30,00,133.81567
2009,06,28,20,00,00,52.99467
2009,06,28,20,30,00,52.62533
2009,06,28,21,00,00,23.076
2009,06,28,21,30,00,8.79167
2009,06,28,22,00,00,1.93067
2009,06,28,22,30,00,-1.15
2009,06,28,23,00,00,-1.662
2009,06,28,23,30,00,-1.806
2009,06,29,00,00,00,-0.09033
2009,06,29,00,30,00,0.06967
2009,06,29,01,00,00,0.294
2009,06,29,01,30,00,0.646
2009,06,29,02,00,00,1.766
2009,06,29,02,30,00,4.95633
2009,06,29,03,00,00,12.10767
2009,06,29,03,30,00,21.93533
2009,06,29,04,00,00,53.969
2009,06,29,04,30,00,90.84367
2009,06,29,05,00,00,136.18433
2009,06,29,05,30,00,184.63733
2009,06,29,06,00,00,241.69633
2009,06,29,06,30,00,242.51433
2009,06,29,07,00,00,351.74633
2009,06,29,07,30,00,422.32233
2009,06,29,08,00,00,485.925
2009,06,29,08,30,00,539.15467
2009,06,29,09,00,00,523.715
2009,06,29,09,30,00,575.052
2009,06,29,10,00,00,670.126
2009,06,29,10,30,00,717.358
2009,06,29,11,00,00,748.79933
2009,06,29,11,30,00,718.91367
2009,06,29,12,00,00,747.805
2009,06,29,12,30,00,791.02933
2009,06,29,13,00,00,770.924
2009,06,29,13,30,00,680.11433
2009,06,29,14,00,00,593.56933
2009,06,29,14,30,00,670.68667
2009,06,29,15,00,00,638.67033
2009,06,29,15,30,00,566.16833
2009,06,29,16,00,00,498.28733
2009,06,29,16,30,00,483.50367
2009,06,29,17,00,00,421.37667
2009,06,29,17,30,00,359.71567
2009,06,29,18,00,00,235.3
2009,06,29,18,30,00,243.95733
2009,06,29,19,00,00,187.21833
2009,06,29,19,30,00,133.37933
2009,06,29,20,00,00,47.81167
2009,06,29,20,30,00,50.74667
2009,06,29,21,00,00,23.21833
2009,06,29,21,30,00,8.22867
2009,06,29,22,00,00,2.98367
2009,06,29,22,30,00,0.326
2009,06,29,23,00,00,-0.314
2009,06,29,23,30,00,-0.25
2009,06,30,00,00,00,-0.92
2009,06,30,00,30,00,-0.936
2009,06,30,01,00,00,-1
2009,06,30,01,30,00,-0.16733
2009,06,30,02,00,00,0.701
2009,06,30,02,30,00,3.26633
2009,06,30,03,00,00,9.84033
2009,06,30,03,30,00,20.22933
2009,06,30,04,00,00,49.95367
2009,06,30,04,30,00,82.24433
2009,06,30,05,00,00,130.90467
2009,06,30,05,30,00,166.75433
2009,06,30,06,00,00,247.04633
2009,06,30,06,30,00,307.52267
2009,06,30,07,00,00,367.90333
2009,06,30,07,30,00,427.577
2009,06,30,08,00,00,479.57133
2009,06,30,08,30,00,536.23167
2009,06,30,09,00,00,597.13655
2009,06,30,09,30,00,614.42367
2009,06,30,10,00,00,680.60733
2009,06,30,10,30,00,695.03833
2009,06,30,11,00,00,715.32067
2009,06,30,11,30,00,735.88967
2009,06,30,12,00,00,703.40667
2009,06,30,12,30,00,717.468
2009,06,30,13,00,00,699.559
2009,06,30,13,30,00,681.81133
2009,06,30,14,00,00,624.65333
2009,06,30,14,30,00,645.11233
2009,06,30,15,00,00,525.939
2009,06,30,15,30,00,565.74867
