Year,Month,Day,Hour,Minute,Second,HYY_META.T336
2021,08,08,05,30,00,14.37967
2021,08,08,06,00,00,14.44233
2021,08,08,06,30,00,14.56733
2021,08,08,07,00,00,14.717
2021,08,08,07,30,00,14.90233
2021,08,08,08,00,00,15.153
2021,08,08,08,30,00,15.35333
2021,08,08,09,00,00,15.57633
2021,08,08,09,30,00,15.842
2021,08,08,10,00,00,16.11433
2021,08,08,10,30,00,16.40433
2021,08,08,11,00,00,16.783
2021,08,08,11,30,00,16.997
2021,08,08,12,00,00,17.24033
2021,08,08,12,30,00,17.79
2021,08,08,13,00,00,17.71933
2021,08,08,13,30,00,18.15133
2021,08,08,14,00,00,17.49267
2021,08,08,14,30,00,17.32133
2021,08,08,15,00,00,17.81067
2021,08,08,15,30,00,18.27333
2021,08,08,16,00,00,18.58833
2021,08,08,16,30,00,18.72767
2021,08,08,17,00,00,18.739
2021,08,08,17,30,00,18.70767
2021,08,08,18,00,00,18.64933
2021,08,08,18,30,00,18.64167
2021,08,08,19,00,00,18.502
2021,08,08,19,30,00,18.06167
2021,08,08,20,00,00,17.79433
2021,08,08,20,30,00,17.474
2021,08,08,21,00,00,17.21467
2021,08,08,21,30,00,17.139
2021,08,08,22,00,00,17.094
2021,08,08,22,30,00,16.927
2021,08,08,23,00,00,16.29433
2021,08,08,23,30,00,15.981
2021,08,09,00,00,00,15.59
2021,08,09,00,30,00,15.507
2021,08,09,01,00,00,15.328
2021,08,09,01,30,00,14.85533
2021,08,09,02,00,00,15.10767
2021,08,09,02,30,00,15.03567
2021,08,09,03,00,00,15.05633
2021,08,09,03,30,00,14.81567
2021,08,09,04,00,00,14.88067
2021,08,09,04,30,00,14.77
2021,08,09,05,00,00,14.50467
2021,08,09,05,30,00,14.34967
2021,08,09,06,00,00,14.432
2021,08,09,06,30,00,14.45267
2021,08,09,07,00,00,14.59833
2021,08,09,07,30,00,14.97533
2021,08,09,08,00,00,15.24933
2021,08,09,08,30,00,15.492
2021,08,09,09,00,00,15.72467
2021,08,09,09,30,00,16.258
2021,08,09,10,00,00,16.381
2021,08,09,10,30,00,16.81033
2021,08,09,11,00,00,17.16533
2021,08,09,11,30,00,17.58033
2021,08,09,12,00,00,17.27
2021,08,09,12,30,00,17.97267
2021,08,09,13,00,00,18.65367
2021,08,09,13,30,00,18.645
2021,08,09,14,00,00,18.86667
2021,08,09,14,30,00,19.00567
2021,08,09,15,00,00,18.921
2021,08,09,15,30,00,18.96367
2021,08,09,16,00,00,19.059
2021,08,09,16,30,00,18.97367
2021,08,09,17,00,00,17.373
2021,08,09,17,30,00,17.80067
2021,08,09,18,00,00,17.10033
2021,08,09,18,30,00,17.51333
2021,08,09,19,00,00,16.857
2021,08,09,19,30,00,16.26767
2021,08,09,20,00,00,16.14133
2021,08,09,20,30,00,15.85267
2021,08,09,21,00,00,15.81233
2021,08,09,21,30,00,15.75367
2021,08,09,22,00,00,15.597
2021,08,09,22,30,00,15.252
2021,08,09,23,00,00,15.09733
2021,08,09,23,30,00,15.14
2021,08,10,00,00,00,15.12033
2021,08,10,00,30,00,14.772
2021,08,10,01,00,00,14.66633
2021,08,10,01,30,00,14.58767
2021,08,10,02,00,00,14.479
2021,08,10,02,30,00,14.36467
2021,08,10,03,00,00,14.15433
2021,08,10,03,30,00,14.259
2021,08,10,04,00,00,14.25767
2021,08,10,04,30,00,14.218
2021,08,10,05,00,00,14.17967
2021,08,10,05,30,00,14.308
2021,08,10,06,00,00,14.701
2021,08,10,06,30,00,14.91867
2021,08,10,07,00,00,15.051
2021,08,10,07,30,00,15.26667
2021,08,10,08,00,00,15.83667
2021,08,10,08,30,00,16.192
2021,08,10,09,00,00,16.312
2021,08,10,09,30,00,17.15233
2021,08,10,10,00,00,17.75667
2021,08,10,10,30,00,18.40833
2021,08,10,11,00,00,18.66733
2021,08,10,11,30,00,18.853
2021,08,10,12,00,00,18.69567
2021,08,10,12,30,00,18.59567
2021,08,10,13,00,00,16.01733
2021,08,10,13,30,00,15.35267
2021,08,10,14,00,00,14.992
2021,08,10,14,30,00,15.28433
2021,08,10,15,00,00,15.088
2021,08,10,15,30,00,14.95167
2021,08,10,16,00,00,15.14533
2021,08,10,16,30,00,15.95567
2021,08,10,17,00,00,15.68
2021,08,10,17,30,00,15.383
2021,08,10,18,00,00,15.02
2021,08,10,18,30,00,14.98267
2021,08,10,19,00,00,15.37133
2021,08,10,19,30,00,15.30333
2021,08,10,20,00,00,14.851
2021,08,10,20,30,00,14.38633
2021,08,10,21,00,00,14.073
2021,08,10,21,30,00,13.874
2021,08,10,22,00,00,13.617
2021,08,10,22,30,00,13.50333
2021,08,10,23,00,00,13.518
2021,08,10,23,30,00,13.814
2021,08,11,00,00,00,13.64733
2021,08,11,00,30,00,13.30667
2021,08,11,01,00,00,13.193
2021,08,11,01,30,00,12.644
2021,08,11,02,00,00,12.50933
2021,08,11,02,30,00,12.13233
2021,08,11,03,00,00,12.07
2021,08,11,03,30,00,12.12467
2021,08,11,04,00,00,12.12067
2021,08,11,04,30,00,12.03633
2021,08,11,05,00,00,11.98867
2021,08,11,05,30,00,12.45433
2021,08,11,06,00,00,12.68367
2021,08,11,06,30,00,12.77733
2021,08,11,07,00,00,13.13767
2021,08,11,07,30,00,13.53633
2021,08,11,08,00,00,14.02533
2021,08,11,08,30,00,14.017
2021,08,11,09,00,00,14.119
2021,08,11,09,30,00,13.773
2021,08,11,10,00,00,13.91367
2021,08,11,10,30,00,14.66033
2021,08,11,11,00,00,15.71033
2021,08,11,11,30,00,16.21167
2021,08,11,12,00,00,16.986
2021,08,11,12,30,00,17.386
2021,08,11,13,00,00,17.738
2021,08,11,13,30,00,18.05033
2021,08,11,14,00,00,17.75667
2021,08,11,14,30,00,17.838
2021,08,11,15,00,00,18.62467
2021,08,11,15,30,00,18.947
2021,08,11,16,00,00,18.93867
2021,08,11,16,30,00,19.11333
2021,08,11,17,00,00,19.17033
2021,08,11,17,30,00,19.11367
2021,08,11,18,00,00,18.93133
2021,08,11,18,30,00,18.97067
2021,08,11,19,00,00,18.23633
2021,08,11,19,30,00,17.13767
2021,08,11,20,00,00,17.27933
2021,08,11,20,30,00,17.93967
2021,08,11,21,00,00,17.95333
2021,08,11,21,30,00,17.967
2021,08,11,22,00,00,17.086
2021,08,11,22,30,00,16.65133
2021,08,11,23,00,00,16.00308
2021,08,11,23,30,00,16.171
2021,08,12,00,00,00,16.17867
2021,08,12,00,30,00,15.74767
2021,08,12,01,00,00,14.95233
2021,08,12,01,30,00,14.87967
2021,08,12,02,00,00,15.29267
2021,08,12,02,30,00,14.72667
2021,08,12,03,00,00,14.79967
2021,08,12,03,30,00,14.359
2021,08,12,04,00,00,14.17167
2021,08,12,04,30,00,13.71
2021,08,12,05,00,00,12.892
2021,08,12,05,30,00,13.18467
2021,08,12,06,00,00,13.67933
2021,08,12,06,30,00,14.34367
2021,08,12,07,00,00,14.71333
2021,08,12,07,30,00,14.336
2021,08,12,08,00,00,14.303
2021,08,12,08,30,00,15.59133
2021,08,12,09,00,00,16.887
2021,08,12,09,30,00,17.583
2021,08,12,10,00,00,18.25233
2021,08,12,10,30,00,18.73067
2021,08,12,11,00,00,19.151
2021,08,12,11,30,00,19.39033
2021,08,12,12,00,00,19.411
2021,08,12,12,30,00,19.503
2021,08,12,13,00,00,20.48067
2021,08,12,13,30,00,20.08933
2021,08,12,14,00,00,20.57267
2021,08,12,14,30,00,20.888
2021,08,12,15,00,00,20.90833
2021,08,12,15,30,00,21.31333
2021,08,12,16,00,00,21.60267
2021,08,12,16,30,00,21.30833
2021,08,12,17,00,00,21.537
2021,08,12,17,30,00,21.34433
2021,08,12,18,00,00,20.48833
2021,08,12,18,30,00,20.03967
2021,08,12,19,00,00,19.12667
2021,08,12,19,30,00,18.363
2021,08,12,20,00,00,18.109
2021,08,12,20,30,00,17.90133
2021,08,12,21,00,00,17.61033
2021,08,12,21,30,00,17.41967
2021,08,12,22,00,00,17.095
2021,08,12,22,30,00,16.81933
2021,08,12,23,00,00,16.198
2021,08,12,23,30,00,16.09533
2021,08,13,00,00,00,15.93167
2021,08,13,00,30,00,15.71
2021,08,13,01,00,00,15.47733
2021,08,13,01,30,00,15.067
2021,08,13,02,00,00,14.628
2021,08,13,02,30,00,14.40067
2021,08,13,03,00,00,14.01733
2021,08,13,03,30,00,13.77367
2021,08,13,04,00,00,13.83267
2021,08,13,04,30,00,13.60867
2021,08,13,05,00,00,13.33433
2021,08,13,05,30,00,13.603
2021,08,13,06,00,00,13.96067
2021,08,13,06,30,00,14.411
2021,08,13,07,00,00,14.97567
2021,08,13,07,30,00,15.76867
2021,08,13,08,00,00,16.858
2021,08,13,08,30,00,17.75233
2021,08,13,09,00,00,18.19633
2021,08,13,09,30,00,18.61467
2021,08,13,10,00,00,18.954
2021,08,13,10,30,00,19.45867
2021,08,13,11,00,00,19.661
2021,08,13,11,30,00,20.05467
2021,08,13,12,00,00,20.586
2021,08,13,12,30,00,20.75933
2021,08,13,13,00,00,21.076
2021,08,13,13,30,00,21.204
2021,08,13,14,00,00,21.458
2021,08,13,14,30,00,21.643
2021,08,13,15,00,00,21.67167
2021,08,13,15,30,00,21.67167
2021,08,13,16,00,00,21.90967
2021,08,13,16,30,00,21.622
2021,08,13,17,00,00,20.96667
2021,08,13,17,30,00,20.782
2021,08,13,18,00,00,20.512
2021,08,13,18,30,00,20.168
2021,08,13,19,00,00,19.79167
2021,08,13,19,30,00,19.09733
2021,08,13,20,00,00,18.37667
2021,08,13,20,30,00,17.57467
2021,08,13,21,00,00,17.08233
2021,08,13,21,30,00,16.58433
2021,08,13,22,00,00,16.39633
2021,08,13,22,30,00,16.04533
2021,08,13,23,00,00,15.52833
2021,08,13,23,30,00,15.32033
2021,08,14,00,00,00,15.08167
2021,08,14,00,30,00,14.52367
2021,08,14,01,00,00,14.26567
2021,08,14,01,30,00,13.94567
2021,08,14,02,00,00,13.90833
2021,08,14,02,30,00,13.90967
2021,08,14,03,00,00,14.07267
2021,08,14,03,30,00,14.28067
2021,08,14,04,00,00,14.37767
2021,08,14,04,30,00,14.67967
2021,08,14,05,00,00,14.962
2021,08,14,05,30,00,15.11867
2021,08,14,06,00,00,15.21767
2021,08,14,06,30,00,15.30967
2021,08,14,07,00,00,15.59167
2021,08,14,07,30,00,15.72533
2021,08,14,08,00,00,15.91
2021,08,14,08,30,00,16.102
2021,08,14,09,00,00,15.95433
2021,08,14,09,30,00,14.64133
2021,08,14,10,00,00,14.62533
2021,08,14,10,30,00,14.63533
2021,08,14,11,00,00,14.948
2021,08,14,11,30,00,15.32067
2021,08,14,12,00,00,15.58467
2021,08,14,12,30,00,15.99567
2021,08,14,13,00,00,15.81467
2021,08,14,13,30,00,15.778
2021,08,14,14,00,00,16.06267
2021,08,14,14,30,00,17.38233
2021,08,14,15,00,00,17.683
2021,08,14,15,30,00,17.59067
2021,08,14,16,00,00,17.57533
2021,08,14,16,30,00,17.93833
2021,08,14,17,00,00,17.99867
2021,08,14,17,30,00,17.54967
2021,08,14,18,00,00,16.54333
2021,08,14,18,30,00,16.047
2021,08,14,19,00,00,15.653
2021,08,14,19,30,00,15.35933
2021,08,14,20,00,00,14.76267
2021,08,14,20,30,00,14.23567
2021,08,14,21,00,00,13.54733
2021,08,14,21,30,00,13.159
2021,08,14,22,00,00,13.07733
2021,08,14,22,30,00,12.95533
2021,08,14,23,00,00,12.82467
2021,08,14,23,30,00,12.67633
2021,08,15,00,00,00,12.722
2021,08,15,00,30,00,12.724
2021,08,15,01,00,00,12.85367
2021,08,15,01,30,00,12.672
2021,08,15,02,00,00,12.41733
2021,08,15,02,30,00,12.27167
2021,08,15,03,00,00,12.27667
2021,08,15,03,30,00,12.04833
2021,08,15,04,00,00,11.61267
2021,08,15,04,30,00,11.33367
2021,08,15,05,00,00,10.50033
2021,08,15,05,30,00,10.331
2021,08,15,06,00,00,10.482
2021,08,15,06,30,00,10.83033
2021,08,15,07,00,00,11.246
2021,08,15,07,30,00,11.743
2021,08,15,08,00,00,12.23133
2021,08,15,08,30,00,12.60833
2021,08,15,09,00,00,12.783
2021,08,15,09,30,00,12.927
2021,08,15,10,00,00,13.235
2021,08,15,10,30,00,13.32467
2021,08,15,11,00,00,13.067
2021,08,15,11,30,00,12.63767
2021,08,15,12,00,00,12.26967
2021,08,15,12,30,00,13.10233
2021,08,15,13,00,00,13.69867
2021,08,15,13,30,00,13.47933
2021,08,15,14,00,00,13.49367
2021,08,15,14,30,00,13.36133
2021,08,15,15,00,00,14.10067
2021,08,15,15,30,00,14.05433
2021,08,15,16,00,00,13.81767
2021,08,15,16,30,00,12.478
2021,08,15,17,00,00,12.86567
2021,08,15,17,30,00,13.05567
2021,08,15,18,00,00,13.164
2021,08,15,18,30,00,13.077
2021,08,15,19,00,00,13.073
2021,08,15,19,30,00,12.80833
2021,08,15,20,00,00,12.39167
2021,08,15,20,30,00,11.98233
2021,08,15,21,00,00,11.74967
2021,08,15,21,30,00,11.67433
2021,08,15,22,00,00,11.57267
2021,08,15,22,30,00,11.69967
2021,08,15,23,00,00,11.77733
2021,08,15,23,30,00,11.97567
2021,08,16,00,00,00,12.08933
2021,08,16,00,30,00,12.16333
2021,08,16,01,00,00,12.074
2021,08,16,01,30,00,12.074
2021,08,16,02,00,00,12.19367
2021,08,16,02,30,00,12.21833
2021,08,16,03,00,00,12.05133
2021,08,16,03,30,00,11.863
2021,08,16,04,00,00,11.57333
2021,08,16,04,30,00,11.48833
2021,08,16,05,00,00,11.558
2021,08,16,05,30,00,11.67567
2021,08,16,06,00,00,11.83
2021,08,16,06,30,00,12.06367
2021,08,16,07,00,00,12.26533
2021,08,16,07,30,00,12.42633
2021,08,16,08,00,00,12.71467
2021,08,16,08,30,00,13.33467
2021,08,16,09,00,00,14.54367
2021,08,16,09,30,00,14.917
2021,08,16,10,00,00,14.73538
2021,08,16,10,30,00,14.915
2021,08,16,11,00,00,15.77633
2021,08,16,11,30,00,15.879
2021,08,16,12,00,00,16.45933
2021,08,16,12,30,00,17.257
2021,08,16,13,00,00,17.23533
2021,08,16,13,30,00,16.262
2021,08,16,14,00,00,15.86067
2021,08,16,14,30,00,15.951
2021,08,16,15,00,00,16.272
2021,08,16,15,30,00,15.86167
2021,08,16,16,00,00,15.93433
2021,08,16,16,30,00,16.06767
2021,08,16,17,00,00,15.883
2021,08,16,17,30,00,15.74767
2021,08,16,18,00,00,15.537
2021,08,16,18,30,00,15.63733
2021,08,16,19,00,00,15.52
2021,08,16,19,30,00,15.38433
2021,08,16,20,00,00,15.274
2021,08,16,20,30,00,15.152
2021,08,16,21,00,00,14.87167
2021,08,16,21,30,00,14.67367
2021,08,16,22,00,00,14.39767
2021,08,16,22,30,00,14.16
2021,08,16,23,00,00,13.96467
2021,08,16,23,30,00,13.72567
2021,08,17,00,00,00,13.55333
2021,08,17,00,30,00,13.48167
2021,08,17,01,00,00,13.47833
2021,08,17,01,30,00,13.529
2021,08,17,02,00,00,13.61533
2021,08,17,02,30,00,13.64933
2021,08,17,03,00,00,13.73233
2021,08,17,03,30,00,13.79033
2021,08,17,04,00,00,13.84167
2021,08,17,04,30,00,13.86667
2021,08,17,05,00,00,13.94633
2021,08,17,05,30,00,14.011
2021,08,17,06,00,00,14.09933
2021,08,17,06,30,00,14.19633
2021,08,17,07,00,00,14.35633
2021,08,17,07,30,00,14.44233
2021,08,17,08,00,00,14.48033
2021,08,17,08,30,00,14.507
2021,08,17,09,00,00,14.67667
2021,08,17,09,30,00,15.058
2021,08,17,10,00,00,15.269
2021,08,17,10,30,00,15.55667
2021,08,17,11,00,00,15.759
2021,08,17,11,30,00,15.94233
2021,08,17,12,00,00,16.138
2021,08,17,12,30,00,16.363
2021,08,17,13,00,00,16.47767
2021,08,17,13,30,00,16.75867
2021,08,17,14,00,00,16.85433
2021,08,17,14,30,00,17.08633
2021,08,17,15,00,00,17.57467
2021,08,17,15,30,00,17.848
2021,08,17,16,00,00,17.90367
2021,08,17,16,30,00,18.03033
2021,08,17,17,00,00,18.052
2021,08,17,17,30,00,17.824
2021,08,17,18,00,00,17.35733
2021,08,17,18,30,00,16.65767
2021,08,17,19,00,00,16.13833
2021,08,17,19,30,00,15.85233
2021,08,17,20,00,00,15.51267
2021,08,17,20,30,00,15.34767
2021,08,17,21,00,00,15.19767
2021,08,17,21,30,00,15.28867
2021,08,17,22,00,00,15.46133
2021,08,17,22,30,00,15.68067
2021,08,17,23,00,00,15.90933
2021,08,17,23,30,00,16.10367
2021,08,18,00,00,00,16.39233
2021,08,18,00,30,00,16.19467
2021,08,18,01,00,00,14.682
2021,08,18,01,30,00,14.16233
2021,08,18,02,00,00,13.788
2021,08,18,02,30,00,12.976
2021,08,18,03,00,00,12.383
2021,08,18,03,30,00,12.193
2021,08,18,04,00,00,12.449
2021,08,18,04,30,00,12.53967
2021,08,18,05,00,00,12.58733
2021,08,18,05,30,00,12.73033
2021,08,18,06,00,00,12.86067
2021,08,18,06,30,00,12.806
2021,08,18,07,00,00,13.074
2021,08,18,07,30,00,13.41067
2021,08,18,08,00,00,13.645
2021,08,18,08,30,00,13.82933
2021,08,18,09,00,00,13.972
2021,08,18,09,30,00,14.03933
2021,08,18,10,00,00,13.82833
2021,08,18,10,30,00,13.551
2021,08,18,11,00,00,13.30133
2021,08,18,11,30,00,13.18167
2021,08,18,12,00,00,13.033
2021,08,18,12,30,00,12.90267
2021,08,18,13,00,00,12.94367
2021,08,18,13,30,00,13.225
2021,08,18,14,00,00,13.34133
2021,08,18,14,30,00,13.16833
2021,08,18,15,00,00,12.82133
2021,08,18,15,30,00,12.82333
2021,08,18,16,00,00,12.70133
2021,08,18,16,30,00,12.35433
2021,08,18,17,00,00,11.90667
2021,08,18,17,30,00,11.85033
2021,08,18,18,00,00,11.967
2021,08,18,18,30,00,11.77967
2021,08,18,19,00,00,11.68833
2021,08,18,19,30,00,11.74467
2021,08,18,20,00,00,11.967
2021,08,18,20,30,00,12.077
2021,08,18,21,00,00,11.98833
2021,08,18,21,30,00,12.149
2021,08,18,22,00,00,12.36233
2021,08,18,22,30,00,12.53267
2021,08,18,23,00,00,12.449
2021,08,18,23,30,00,12.00633
2021,08,19,00,00,00,11.9
2021,08,19,00,30,00,11.935
2021,08,19,01,00,00,11.88567
2021,08,19,01,30,00,11.99633
2021,08,19,02,00,00,12.184
2021,08,19,02,30,00,11.95967
2021,08,19,03,00,00,11.85033
2021,08,19,03,30,00,11.949
2021,08,19,04,00,00,12.26667
2021,08,19,04,30,00,12.47333
2021,08,19,05,00,00,12.481
2021,08,19,05,30,00,12.43367
2021,08,19,06,00,00,12.35867
2021,08,19,06,30,00,12.088
2021,08,19,07,00,00,11.967
2021,08,19,07,30,00,11.95633
2021,08,19,08,00,00,11.82567
2021,08,19,08,30,00,11.96833
2021,08,19,09,00,00,12.314
2021,08,19,09,30,00,12.74567
2021,08,19,10,00,00,13.05
2021,08,19,10,30,00,13.68733
2021,08,19,11,00,00,14.282
2021,08,19,11,30,00,14.932
2021,08,19,12,00,00,15.23633
2021,08,19,12,30,00,13.715
2021,08,19,13,00,00,13.85433
2021,08,19,13,30,00,14.50967
2021,08,19,14,00,00,13.49367
2021,08,19,14,30,00,13.27967
2021,08,19,15,00,00,13.349
2021,08,19,15,30,00,12.78933
2021,08,19,16,00,00,13.01133
2021,08,19,16,30,00,13.282
2021,08,19,17,00,00,13.809
2021,08,19,17,30,00,13.54333
2021,08,19,18,00,00,13.577
2021,08,19,18,30,00,13.64233
2021,08,19,19,00,00,13.30167
2021,08,19,19,30,00,13.159
2021,08,19,20,00,00,13.07433
2021,08,19,20,30,00,13.03333
2021,08,19,21,00,00,12.66867
2021,08,19,21,30,00,12.52733
2021,08,19,22,00,00,12.676
2021,08,19,22,30,00,12.78
2021,08,19,23,00,00,12.79
2021,08,19,23,30,00,12.69967
2021,08,20,00,00,00,12.60933
2021,08,20,00,30,00,12.54167
2021,08,20,01,00,00,12.54733
2021,08,20,01,30,00,12.588
2021,08,20,02,00,00,12.29833
2021,08,20,02,30,00,12.04767
2021,08,20,03,00,00,11.99567
2021,08,20,03,30,00,11.885
2021,08,20,04,00,00,11.656
2021,08,20,04,30,00,11.47233
2021,08,20,05,00,00,11.44567
2021,08,20,05,30,00,11.45167
2021,08,20,06,00,00,11.51367
2021,08,20,06,30,00,11.611
2021,08,20,07,00,00,11.613
2021,08,20,07,30,00,11.48033
2021,08,20,08,00,00,11.59767
2021,08,20,08,30,00,11.67567
2021,08,20,09,00,00,11.582
2021,08,20,09,30,00,11.13767
2021,08,20,10,00,00,11.982
2021,08,20,10,30,00,12.27833
2021,08,20,11,00,00,12.47
2021,08,20,11,30,00,12.26
2021,08,20,12,00,00,13.647
2021,08,20,12,30,00,14.053
2021,08,20,13,00,00,12.91533
2021,08,20,13,30,00,13.733
2021,08,20,14,00,00,13.904
2021,08,20,14,30,00,14.372
2021,08,20,15,00,00,14.43767
2021,08,20,15,30,00,14.49467
2021,08,20,16,00,00,14.332
2021,08,20,16,30,00,14.131
2021,08,20,17,00,00,13.85
2021,08,20,17,30,00,13.77967
2021,08,20,18,00,00,13.73767
2021,08,20,18,30,00,13.488
2021,08,20,19,00,00,13.15767
2021,08,20,19,30,00,12.75667
2021,08,20,20,00,00,12.27333
2021,08,20,20,30,00,11.811
2021,08,20,21,00,00,11.44533
2021,08,20,21,30,00,11.037
2021,08,20,22,00,00,10.912
2021,08,20,22,30,00,10.69867
2021,08,20,23,00,00,10.681
2021,08,20,23,30,00,10.396
2021,08,21,00,00,00,10.41033
2021,08,21,00,30,00,10.68533
2021,08,21,01,00,00,10.59467
2021,08,21,01,30,00,10.50533
2021,08,21,02,00,00,10.271
2021,08,21,02,30,00,9.999
2021,08,21,03,00,00,9.756
2021,08,21,03,30,00,9.62167
2021,08,21,04,00,00,9.29567
2021,08,21,04,30,00,9.13067
2021,08,21,05,00,00,9.493
2021,08,21,05,30,00,9.83933
2021,08,21,06,00,00,10.312
2021,08,21,06,30,00,10.74633
2021,08,21,07,00,00,11.18867
2021,08,21,07,30,00,11.65367
2021,08,21,08,00,00,12.086
2021,08,21,08,30,00,12.622
2021,08,21,09,00,00,12.98533
2021,08,21,09,30,00,13.30733
2021,08,21,10,00,00,13.45667
2021,08,21,10,30,00,13.268
2021,08,21,11,00,00,13.21067
2021,08,21,11,30,00,13.72367
2021,08,21,12,00,00,13.382
2021,08,21,12,30,00,14.23433
2021,08,21,13,00,00,13.705
2021,08,21,13,30,00,13.34867
2021,08,21,14,00,00,13.93667
2021,08,21,14,30,00,14.63433
2021,08,21,15,00,00,14.03867
2021,08,21,15,30,00,12.74533
2021,08,21,16,00,00,13.39233
2021,08,21,16,30,00,13.993
2021,08,21,17,00,00,14.092
2021,08,21,17,30,00,12.98767
2021,08,21,18,00,00,13.39133
2021,08,21,18,30,00,13.28567
2021,08,21,19,00,00,13.07633
2021,08,21,19,30,00,12.70033
2021,08,21,20,00,00,12.546
2021,08,21,20,30,00,12.30767
2021,08,21,21,00,00,11.96533
2021,08,21,21,30,00,11.69467
2021,08,21,22,00,00,11.25767
2021,08,21,22,30,00,10.75433
2021,08,21,23,00,00,10.44233
2021,08,21,23,30,00,10.11367
2021,08,22,00,00,00,9.703
2021,08,22,00,30,00,9.70033
2021,08,22,01,00,00,9.69467
2021,08,22,01,30,00,9.71567
2021,08,22,02,00,00,9.732
2021,08,22,02,30,00,9.889
2021,08,22,03,00,00,9.86867
2021,08,22,03,30,00,10.012
2021,08,22,04,00,00,10.14033
2021,08,22,04,30,00,10.238
2021,08,22,05,00,00,10.21733
2021,08,22,05,30,00,10.07533
2021,08,22,06,00,00,10.13933
2021,08,22,06,30,00,10.307
2021,08,22,07,00,00,10.42067
2021,08,22,07,30,00,10.74367
2021,08,22,08,00,00,11.10367
2021,08,22,08,30,00,11.49967
2021,08,22,09,00,00,11.79133
2021,08,22,09,30,00,11.96567
2021,08,22,10,00,00,12.49667
2021,08,22,10,30,00,12.827
2021,08,22,11,00,00,12.99267
2021,08,22,11,30,00,13.27
2021,08,22,12,00,00,13.46033
2021,08,22,12,30,00,13.48033
2021,08,22,13,00,00,12.638
2021,08,22,13,30,00,13.15833
2021,08,22,14,00,00,13.188
2021,08,22,14,30,00,13.32667
2021,08,22,15,00,00,13.50233
2021,08,22,15,30,00,13.28967
2021,08,22,16,00,00,12.93667
2021,08,22,16,30,00,12.57767
2021,08,22,17,00,00,12.199
2021,08,22,17,30,00,11.296
2021,08,22,18,00,00,10.942
2021,08,22,18,30,00,10.90733
2021,08,22,19,00,00,10.903
2021,08,22,19,30,00,10.54967
2021,08,22,20,00,00,9.914
2021,08,22,20,30,00,9.73767
2021,08,22,21,00,00,9.659
2021,08,22,21,30,00,9.711
2021,08,22,22,00,00,9.434
2021,08,22,22,30,00,9.401
2021,08,22,23,00,00,9.29467
2021,08,22,23,30,00,9.26667
2021,08,23,00,00,00,9.154
2021,08,23,00,30,00,9.086
2021,08,23,01,00,00,9.03367
2021,08,23,01,30,00,8.999
2021,08,23,02,00,00,8.64167
2021,08,23,02,30,00,8.30867
2021,08,23,03,00,00,7.994
2021,08,23,03,30,00,7.90867
2021,08,23,04,00,00,7.859
2021,08,23,04,30,00,7.69067
2021,08,23,05,00,00,7.46967
2021,08,23,05,30,00,7.45833
2021,08,23,06,00,00,7.49167
2021,08,23,06,30,00,7.961
2021,08,23,07,00,00,8.09467
2021,08,23,07,30,00,8.53633
2021,08,23,08,00,00,9.12833
2021,08,23,08,30,00,8.712
2021,08,23,09,00,00,9.03433
2021,08,23,09,30,00,8.90767
2021,08,23,10,00,00,9.16833
2021,08,23,10,30,00,9.09667
2021,08,23,11,00,00,9.26833
2021,08,23,11,30,00,9.40733
2021,08,23,12,00,00,9.83267
2021,08,23,12,30,00,9.64867
2021,08,23,13,00,00,9.508
2021,08,23,13,30,00,9.51967
2021,08,23,14,00,00,9.55233
2021,08,23,14,30,00,9.672
2021,08,23,15,00,00,9.61267
2021,08,23,15,30,00,9.42933
2021,08,23,16,00,00,9.303
2021,08,23,16,30,00,8.905
2021,08,23,17,00,00,8.764
2021,08,23,17,30,00,8.561
2021,08,23,18,00,00,8.45533
2021,08,23,18,30,00,8.269
2021,08,23,19,00,00,7.599
2021,08,23,19,30,00,7.295
2021,08,23,20,00,00,6.84233
2021,08,23,20,30,00,6.704
2021,08,23,21,00,00,6.55467
2021,08,23,21,30,00,6.43933
2021,08,23,22,00,00,6.48933
2021,08,23,22,30,00,6.48633
2021,08,23,23,00,00,6.51767
2021,08,23,23,30,00,6.53633
2021,08,24,00,00,00,6.598
2021,08,24,00,30,00,6.64467
2021,08,24,01,00,00,6.70033
2021,08,24,01,30,00,6.78133
2021,08,24,02,00,00,6.774
2021,08,24,02,30,00,6.797
2021,08,24,03,00,00,6.85833
2021,08,24,03,30,00,6.94433
2021,08,24,04,00,00,6.97967
2021,08,24,04,30,00,6.99467
2021,08,24,05,00,00,7.031
2021,08,24,05,30,00,6.77033
2021,08,24,06,00,00,6.77267
2021,08,24,06,30,00,6.99333
2021,08,24,07,00,00,7.28867
2021,08,24,07,30,00,7.59233
2021,08,24,08,00,00,7.95167
2021,08,24,08,30,00,8.202
2021,08,24,09,00,00,8.572
2021,08,24,09,30,00,9.08967
2021,08,24,10,00,00,9.53833
2021,08,24,10,30,00,9.54833
2021,08,24,11,00,00,9.848
2021,08,24,11,30,00,9.91767
2021,08,24,12,00,00,10.022
2021,08,24,12,30,00,9.987
2021,08,24,13,00,00,10.011
2021,08,24,13,30,00,10.04467
2021,08,24,14,00,00,10.25233
2021,08,24,14,30,00,10.066
2021,08,24,15,00,00,10.304
2021,08,24,15,30,00,10.44333
2021,08,24,16,00,00,10.344
2021,08,24,16,30,00,10.30567
